Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2015,Nissan Micra Active XV,"48,047",Petrol,Manual,3.37,"Miyapur, Hyderabad"
2018,Honda Jazz 1.5 SV i DTEC,"1,03,000",Diesel,Manual,5.25,Hyderabad
2015,Hyundai i20 Asta 1.4 CRDi,"1,17,000",Diesel,Manual,5.75,"L B Nagar, Hyderabad"
2021,Maruti Ignis Delta BSVI,"41,583",Petrol,Manual,5.55,"Musheerabad Dso, Hyderabad"
2021,Hyundai Santro Sportz,"31,172",Petrol,Manual,4.94,"Uppal, Hyderabad"
2015,Maruti Ciaz ZXi,"61,441",Petrol,Manual,5.70,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2015,Honda Amaze VX i-DTEC,"82,300",Diesel,Manual,4.69,"Vidyanagar, Hyderabad"
2015,Hyundai Grand i10 1.2 Kappa Asta,"47,821",Petrol,Manual,4.52,"Miyapur, Hyderabad"
2015,Hyundai i20 Sportz 1.4 CRDi,"1,13,800",Diesel,Manual,5.25,"L B Nagar, Hyderabad"
2020,Honda City ZX MT,"38,354",Petrol,Manual,9.97,"Kukatpally, Hyderabad"
2015,Mercedes-Benz GLA Class 200 CDI SPORT,"52,304",Diesel,Automatic,18.89,"Jntu Kukat Pally, Hyderabad"
2018,Maruti S Cross Zeta DDiS 200 SH,"96,000",Diesel,Manual,7.90,"Lb Nagar, Hyderabad"
2018,Maruti Swift VDI BSIV,"95,197",Diesel,Manual,5.85,"Nanakramguda, Hyderabad"
2017,Maruti Ciaz 1.4 AT Zeta,"70,289",Petrol,Automatic,7.65,"Musheerabad Dso, Hyderabad"
2020,Maruti Wagon R VXI 1.2,"42,554",Petrol,Manual,4.59,"Uppal, Hyderabad"
2016,Hyundai i20 Active 1.4 SX,"1,42,887",Diesel,Manual,5.46,"Uppal, Hyderabad"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"1,09,046",Petrol,Manual,4.10,"Kukatpally, Hyderabad"
2021,Honda City ZX MT Diesel,"54,000",Diesel,Manual,13,"Lb Nagar, Hyderabad"
2017,Hyundai Grand i10 Magna AT,"83,423",Petrol,Automatic,4.70,"Nanakramguda, Hyderabad"
2019,Maruti Baleno 1.2 CVT Zeta,"86,242",Petrol,Automatic,5.81,"Begumbazar, Hyderabad"
2017,Maruti Swift Dzire VXi AT,"86,972",Petrol,Automatic,6.45,"Musheerabad Dso, Hyderabad"
2017,Hyundai Verna 1.4 CRDi,"89,410",Diesel,Manual,7.90,"Musheerabad DSO, Hyderabad"
2012,Hyundai i20 1.4 CRDi Sportz,"79,000",Diesel,Manual,3.70,"Gandhi Bhawan, Hyderabad"
2016,Mahindra TUV 300 T8,"1,18,842",Diesel,Manual,6.50,"Nanakramguda, Hyderabad"
2017,Maruti Vitara Brezza ZDi,"1,31,751",Diesel,Manual,7.10,"Uppal, Hyderabad"
2014,Hyundai i20 Asta 1.4 CRDi,"86,000",Diesel,Manual,4.25,"Bowenpally, Hyderabad"
2019,Maruti Baleno 1.2 Zeta,"46,107",Petrol,Manual,6.44,"Rahmath Nagar, Hyderabad"
2013,Maruti Wagon R VXI BS IV,"97,691",Petrol,Manual,3.25,"Musheerabad DSO, Hyderabad"
2013,Nissan Sunny Diesel XL,"1,45,094",Diesel,Manual,3.21,"Uppal, Hyderabad"
2014,Volkswagen Jetta 2.0L TDI Comfortline,"98,243",Diesel,Manual,6.50,"Nanakramguda, Hyderabad"
2016,Maruti Wagon R VXI BS IV,"85,000",Petrol,Manual,3.45,"Lb Nagar, Hyderabad"
2017,Mini 3 DOOR S,"47,000",Petrol,Automatic,28.45,"Bowenpally, Hyderabad"
2019,Maruti Ciaz 1.4 Alpha,"25,000",Petrol,Manual,8.95,"Banjara Hills, Hyderabad"
2018,Hyundai Grand i10 1.2 Kappa Asta,"50,360",Petrol,Manual,5.56,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2016,Hyundai Grand i10 Asta Option AT,"79,000",Petrol,Automatic,5.95,"Madhapur, Hyderabad"
2016,Maruti Alto 800 STD Optional,"68,000",Petrol,Manual,2.75,Hyderabad
2010,Toyota Fortuner 3.0 Diesel,"2,12,000",Diesel,Manual,9.95,"Lb Nagar, Hyderabad"
2016,Maruti Alto 800 VXI,"70,000",Petrol,Manual,2.95,"Lb Nagar, Hyderabad"
2015,Maruti Wagon R VXI 1.2,"1,37,042",Petrol,Manual,3.45,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2012,Maruti Swift VDI,"81,000",Diesel,Manual,3.60,"Lb Nagar, Hyderabad"
2017,Hyundai Verna 1.6 VTVT SX,"82,737",Petrol,Manual,7.78,"Miyapur, Hyderabad"
2019,Hyundai Santro Sportz,"95,256",Petrol,Manual,3.98,"Miyapur, Hyderabad"
2020,Hyundai Creta SX Diesel BSVI,"62,128",Diesel,Manual,13,"Nagole, Hyderabad"
2013,Maruti Ritz VXi,"1,08,772",Petrol,Manual,2.71,"Uppal, Hyderabad"
2016,Maruti Vitara Brezza ZDi Plus Dual Tone,"1,04,386",Diesel,Manual,6.42,"Miyapur, Hyderabad"
2014,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"2,29,300",Diesel,Manual,9.65,"Bowenpally, Hyderabad"
2012,Hyundai i10 Sportz,"83,083",Petrol,Manual,3.10,"Gandhi Bhawan, Hyderabad"
2017,Toyota Fortuner 2.8 4WD MT BSIV,"1,00,000",Diesel,Manual,29,"Lb Nagar, Hyderabad"
2018,Honda WR-V i-DTEC VX,"1,23,000",Diesel,Manual,7,"Kondapur, Hyderabad"
2014,Honda City i DTEC VX,"1,10,000",Diesel,Manual,5.80,"Lb Nagar, Hyderabad"
2015,Toyota Fortuner 4x2 Manual,"1,43,000",Diesel,Manual,17.90,"Lb Nagar, Hyderabad"
2019,Tata Nexon XZA Plus DualTone Roof AMT,"47,830",Petrol,Automatic,8.45,"Uppal, Hyderabad"
2013,Maruti Ritz VXi,"91,502",Petrol,Manual,3.25,"Nanakramguda, Hyderabad"
2016,Volkswagen Vento Petrol Highline AT,"1,18,634",Petrol,Automatic,4.38,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2017,Maruti Swift VDI BSIV,"84,000",Diesel,Manual,6,"Madhapur, Hyderabad"
2015,Honda Jazz 1.5 V i DTEC,"90,400",Diesel,Manual,4.95,"Lb Nagar, Hyderabad"
2014,Ford Ecosport 1.5 TDCi Titanium BSIV,"1,04,242",Diesel,Manual,4.84,"Miyapur, Hyderabad"
2022,Maruti S-Presso VXi Plus BSVI,"20,000",Petrol,Manual,4.55,"Vidyanagar, Hyderabad"
2015,Hyundai i20 Magna 1.2,"1,10,098",Petrol,Manual,4.95,"Nampally, Hyderabad"
2014,Mahindra XUV500 W4,"1,28,000",Diesel,Manual,6.45,"Madhapur, Hyderabad"
2016,Audi Q3 35 TDI Quattro Premium Plus,"1,37,413",Diesel,Automatic,13.80,"Nanakramguda, Hyderabad"
2015,Mahindra XUV500 W10 2WD,"97,391",Diesel,Manual,9.20,"Gandhi Bhawan, Hyderabad"
2015,Honda Amaze VX i-DTEC,"1,10,000",Diesel,Manual,4.35,Hyderabad
2019,Hyundai i20 Sportz Plus Diesel,"56,000",Diesel,Manual,7.45,"Lb Nagar, Hyderabad"
2022,Volkswagen Virtus GT Plus BSVI,"47,779",Petrol,Manual,16.45,"Madhapur, Hyderabad"
2018,Audi A5 Sportback,"28,000",Diesel,Automatic,38.45,"Banjara Hills, Hyderabad"
2017,Nissan Micra XV,"44,432",Petrol,Manual,3.76,"Uppal, Hyderabad"
2016,Mahindra XUV500 W6 1.99 mHawk,"1,64,800",Diesel,Manual,9.45,"L B Nagar, Hyderabad"
2017,Skoda Rapid 1.5 TDI AT Style BSIV,"97,000",Diesel,Automatic,7.80,"Lb Nagar, Hyderabad"
2015,Toyota Etios Cross 1.2L G,"1,09,928",Petrol,Manual,3.72,"Uppal, Hyderabad"
2018,Hyundai Santro Asta BSIV,"97,763",Petrol,Manual,3.63,"Begumbazar, Hyderabad"
2014,Hyundai i20 Asta 1.4 CRDi,"83,111",Diesel,Manual,5.50,"Uppal, Hyderabad"
2015,Hyundai Grand i10 1.2 Kappa Asta,"1,16,298",Petrol,Manual,4.15,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2016,Maruti Ciaz AT ZXi Plus,"51,800",Petrol,Automatic,7,"Madhapur, Hyderabad"
2015,Maruti Swift VDI BSIV,"1,12,250",Diesel,Manual,5.70,"Gandhi Bhawan, Hyderabad"
2016,Maruti Swift VDI BSIV,"1,32,928",Diesel,Manual,5.30,Hyderabad
2017,Hyundai i20 Asta 1.4 CRDi,"91,990",Diesel,Manual,5.90,"Begumbazar, Hyderabad"
2020,Toyota Innova Crysta 2.4 VX MT 8 STR,"76,000",Diesel,Manual,21.95,"Banjara Hills, Hyderabad"
2018,Mini Cooper Countryman Cooper SD,"43,435",Diesel,Automatic,23.75,"Madhapur, Hyderabad"
2018,Audi A3 35 TDI Technology,"1,18,655",Diesel,Automatic,20.50,"Madhapur, Hyderabad"
2015,Maruti Swift VDI BSIV,"88,213",Diesel,Manual,5.55,"Musheerabad DSO, Hyderabad"
2017,Nissan Micra Diesel XL,"1,20,000",Diesel,Manual,3.95,"L B Nagar, Hyderabad"
2015,Audi A4 2.0 TDI Premium Plus,"57,003",Diesel,Automatic,14.64,"Jntu Kukat Pally, Hyderabad"
2022,Renault KWID 1.0 AMT RXT,"26,940",Petrol,Automatic,4.53,"Uppal, Hyderabad"
2015,Honda Jazz 1.2 SV i VTEC,"73,337",Petrol,Manual,3.93,"Begumbazar, Hyderabad"
2015,Hyundai Verna 1.6 CRDi AT SX,"61,323",Diesel,Automatic,6.70,"Nagol, Hyderabad"
2018,Maruti Ignis 1.3 AMT Delta,"82,200",Diesel,Automatic,5.75,"Bowenpally, Hyderabad"
2016,Hyundai i20 Asta 1.4 CRDi,"1,00,035",Diesel,Manual,6.35,"Nagol, Hyderabad"
2018,Maruti S Cross Zeta DDiS 200 SH,"1,19,801",Diesel,Manual,8,"Vanastalipuram, Hyderabad"
2018,Maruti Baleno 1.2 CVT Alpha,"1,22,289",Petrol,Automatic,5.07,"Rangareddi, Hyderabad"
2014,Audi A6 2.0 TDI Premium Plus,"1,04,000",Diesel,Automatic,13.50,"Dattatreya Colony, Hyderabad"
2015,Hyundai Grand i10 Asta Option,"69,200",Petrol,Manual,4.60,"Bowenpally, Hyderabad"
2015,Volkswagen Polo Exquisite 1.5 TDI Highline,"75,000",Diesel,Manual,5.95,"Lb Nagar, Hyderabad"
2015,Hyundai Creta 1.6 CRDi SX Option,"82,259",Diesel,Manual,8.70,"Gandhi Bhawan, Hyderabad"
2017,Maruti Ignis 1.3 Alpha,"70,442",Diesel,Manual,6.40,"Gandhi Bhawan, Hyderabad"
2018,Audi A5 Sportback,"19,862",Diesel,Automatic,39,"Madhapur, Hyderabad"
2017,Maruti Ciaz Alpha Automatic BSIV,"71,000",Petrol,Automatic,7.35,"Lb Nagar, Hyderabad"
2015,Skoda Rapid 1.5 TDI Style Plus,"88,000",Diesel,Manual,5.50,"Lb Nagar, Hyderabad"
2019,Maruti S Cross Zeta DDiS 200 SH,"98,000",Diesel,Manual,9,"Lb Nagar, Hyderabad"
2013,Jaguar XF 2.2 Litre Luxury,"61,200",Diesel,Automatic,16,"Madhapur, Hyderabad"
2019,Hyundai Verna VTVT 1.6 SX Option,"49,327",Petrol,Manual,8.90,"Gandhi Bhawan, Hyderabad"
2019,Hyundai i20 Diesel Sportz,"79,000",Diesel,Manual,8.25,"Banjara Hills, Hyderabad"
2013,Hyundai Grand i10 CRDi Magna,"66,342",Diesel,Manual,3.70,"Nagol, Hyderabad"
2018,Hyundai Grand i10 1.2 CRDi Sportz,"68,441",Diesel,Manual,5.45,"Musheerabad Dso, Hyderabad"
2015,Mercedes-Benz G-Class G 350d,"1,27,294",Diesel,Automatic,35,"Gandhi Bhawan, Hyderabad"
2018,BMW X5 xDrive 30d Design Pure Experience 7 Seater,"70,303",Diesel,Automatic,44.95,"Madhapur, Hyderabad"
2011,BMW 5 Series 525d Sedan,"1,22,500",Diesel,Automatic,12.45,"Bowenpally, Hyderabad"
2011,BMW 5 Series 525d,"1,10,000",Diesel,Automatic,11.50,"Saidabad Colony, Hyderabad"
2011,Mercedes-Benz M-Class ML 350 4Matic,"98,620",Diesel,Automatic,14.50,"Gandhi Bhawan, Hyderabad"
2017,Maruti Ignis 1.3 Alpha,"70,000",Diesel,Manual,6.30,"Nagol, Hyderabad"
2013,Hyundai Grand i10 CRDi Asta Option,"79,000",Diesel,Manual,3.99,"Musheerabad Dso, Hyderabad"
2016,Nissan Micra Active XL,"92,997",Petrol,Manual,3.30,"Gandhi Bhawan, Hyderabad"
2015,Hyundai i20 1.2 Anniversary Edition,"55,670",Petrol,Manual,6.20,"Gandhi Bhawan, Hyderabad"
2013,Toyota Etios Liva GD,"68,928",Diesel,Manual,4.35,"Gandhi Bhawan, Hyderabad"
2014,Volkswagen Vento 1.5 TDI Comfortline AT,"82,000",Diesel,Automatic,5.60,"Lb Nagar, Hyderabad"
2017,Maruti Swift VDI BSIV,"80,000",Diesel,Manual,5.60,"Lb Nagar, Hyderabad"
2014,Maruti Swift RS VDI,"75,000",Diesel,Manual,5.25,Hyderabad
2012,Maruti Swift VXI,"88,028",Petrol,Manual,3.48,"Uppal, Hyderabad"
2013,Maruti Swift VXI,"57,641",Petrol,Manual,3.92,"Miyapur, Hyderabad"
2021,Toyota Glanza V,"27,923",Petrol,Manual,7.85,"Uppal, Hyderabad"
2012,Maruti Ritz VXi,"83,624",Petrol,Manual,2.40,"Uppal, Hyderabad"
2019,Maruti S-Presso VXI Plus AT 2019-2022,"18,917",Petrol,Automatic,4.25,"Alwal, Hyderabad"
2020,Mercedes-Benz GLS 400d 4MATIC,"28,000",Diesel,Automatic,92.50,"Banjara Hills, Hyderabad"
2017,Maruti Wagon R AMT VXI,"50,967",Petrol,Automatic,3.88,"Begumbazar, Hyderabad"
2020,Hyundai Creta 1.4 EX Diesel,"87,000",Diesel,Manual,11,"Peerzadiguda, Hyderabad"
2015,Renault KWID RXT,"58,556",Petrol,Manual,2.77,"Miyapur, Hyderabad"
2017,Maruti Alto K10 VXI,"26,655",Petrol,Manual,2.89,"Rangareddi, Hyderabad"
2021,Volkswagen Vento 1.0 TSI Highline AT,"52,000",Petrol,Automatic,8.99,"Ramgopalpet, Hyderabad"
2021,Hyundai Aura SX Option,"43,323",Petrol,Manual,6.12,"Begumbazar, Hyderabad"
2015,Datsun GO Plus T BSIV,"74,204",Petrol,Manual,2.75,"Nehrunagar, Hyderabad"
2015,Datsun GO Plus T BSIV,"31,902",Petrol,Manual,3.35,"Lb Nagar, Hyderabad"
2016,Maruti Wagon R VXI BS IV,"29,516",Petrol,Manual,3.68,"Rangareddi, Hyderabad"
2021,Kia Seltos Anniversary Edition,"58,993",Petrol,Manual,12,"Kukatpally, Hyderabad"
2022,Maruti Baleno Delta,"1,06,710",Petrol,Manual,6.20,Hyderabad
2023,Renault Triber RXZ Dual Tone,"19,953",Petrol,Manual,7.83,"Miyapur, Hyderabad"
2021,Honda City i-DTEC ZX,"50,028",Diesel,Manual,14.20,"Madhapur, Hyderabad"
2020,Maruti Baleno Alpha Diesel,"48,330",Diesel,Manual,7.36,"Miyapur, Hyderabad"
2012,Maruti Alto K10 VXI,"24,862",Petrol,Manual,2.29,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2018,BMW X1 M Sport sDrive 20d,"73,000",Diesel,Automatic,24.95,"Bowenpally, Hyderabad"
2013,Maruti Wagon R CNG LXI,"82,414",CNG,Manual,2.95,"Jillellaguda, Hyderabad"
2012,Maruti Wagon R LXI BSII,"83,000",Petrol,Manual,2.95,"Peerzadiguda, Hyderabad"
2016,Renault KWID 1.0 AMT RXT,"18,686",Petrol,Automatic,3.57,"Uppal, Hyderabad"
2022,Skoda Kodiaq L & K BSVI,"18,000",Petrol,Automatic,39,"Madhapur, Hyderabad"
2011,Maruti Wagon R LXI CNG,"52,859",CNG,Manual,2.84,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2018,Ford Freestyle Titanium Petrol BSIV,"87,027",Petrol,Manual,4.58,"Rangareddi, Hyderabad"
2019,Hyundai i20 Sportz Plus Diesel,"55,000",Diesel,Manual,7,"Peerzadiguda, Hyderabad"
2016,Hyundai i20 Asta 1.4 CRDi,"1,24,000",Diesel,Manual,5.50,"Peerzadiguda, Hyderabad"
2014,Hyundai EON Magna,"14,726",Petrol,Manual,2.83,"Miyapur, Hyderabad"
2022,Nissan Magnite Turbo CVT XV BSVI,"20,100",Petrol,Automatic,8.25,"Vidyanagar, Hyderabad"
2015,Hyundai EON Era,"28,724",Petrol,Manual,2.94,"Uppal, Hyderabad"
2022,MG Astor Savvy Turbo AT BSVI,"57,611",Petrol,Automatic,14.97,"Kukatpally, Hyderabad"
2011,Maruti SX4 VXI,"58,000",Petrol,Manual,2.50,"Mehdipatnam, Hyderabad"
2012,Hyundai i20 Sportz Petrol,"92,798",Petrol,Manual,2.84,"Miyapur, Hyderabad"
2017,Maruti Baleno 1.2 Zeta,"50,722",Petrol,Manual,5.18,"Rangareddi, Hyderabad"
2016,Hyundai EON Era,"64,272",Petrol,Manual,2.55,"Miyapur, Hyderabad"
2021,Volkswagen Taigun 1.0 TSI Highline AT BSVI,"52,200",Petrol,Automatic,11.99,"Vidyanagar, Hyderabad"
2019,Honda WR-V i-DTEC VX,"77,643",Diesel,Manual,8.60,"Nagole, Hyderabad"
2016,Mahindra TUV 300 mHAWK100 T8,"91,000",Diesel,Manual,5.56,"Peerzadiguda, Hyderabad"
2014,Hyundai i20 Asta 1.4 CRDi,"40,226",Diesel,Manual,4.78,"Miyapur, Hyderabad"
2020,Hyundai i20 Sportz 1.2,"21,586",Petrol,Manual,7.21,"Miyapur, Hyderabad"
2021,Tata Nexon XZ 2020-2022,"32,283",Petrol,Manual,7.87,"Begumbazar, Hyderabad"
2022,Maruti Vitara Brezza ZXI Plus AT Dual Tone,"1,09,846",Petrol,Automatic,6.63,"Miyapur, Hyderabad"
2021,Tata Punch Creative AMT BSVI,"89,107",Petrol,Automatic,6.60,"Rangareddi, Hyderabad"
2022,Honda City i-VTEC CVT ZX,"41,089",Petrol,Automatic,14.10,"Madhapur, Hyderabad"
2015,Maruti Ertiga SHVS VDI,"1,07,458",Diesel,Manual,6.25,"Lb Nagar, Hyderabad"
2017,Renault KWID RXT,"78,442",Petrol,Manual,2.74,"Uppal, Hyderabad"
2022,Hyundai Creta SX Opt Diesel BSVI,"72,778",Diesel,Manual,16,"Nagole, Hyderabad"
2011,Hyundai i20 Petrol Magna,"38,611",Petrol,Manual,2.72,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2021,Renault KWID 1.0 RXT AMT Opt,"63,757",Petrol,Automatic,4.07,"Begumbazar, Hyderabad"
2015,Maruti Wagon R VXI BS IV,"42,321",Petrol,Manual,3.45,"Jillellaguda, Hyderabad"
2017,Renault KWID RXT,"64,002",Petrol,Manual,2.94,"Uppal, Hyderabad"
2017,Renault KWID 1.0 AMT RXT,"41,901",Petrol,Automatic,3.43,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2015,Honda City i VTEC CVT SV,"66,664",Petrol,Automatic,6.30,"Gandhi Bhawan, Hyderabad"
2019,Volkswagen Ameo 1.5 TDI Highline Plus AT,"94,339",Diesel,Automatic,5.62,"Rangareddi, Hyderabad"
2022,Skoda Kushaq 1.5 TSI Style DSG,"61,949",Petrol,Automatic,13.50,"Begumbazar, Hyderabad"
2021,Maruti Vitara Brezza VXI,"26,202",Petrol,Manual,7.95,"Nehrunagar, Hyderabad"
2022,Maruti Alto 800 VXI BSIV,"60,000",Petrol,Manual,3.35,"Lb Nagar, Hyderabad"
2010,Hyundai i20 Sportz Petrol,"42,051",Petrol,Manual,2.45,"Uppal, Hyderabad"
2015,Volkswagen Vento Petrol Highline,"77,287",Petrol,Manual,6,"Rangareddi, Hyderabad"
2012,Maruti Alto K10 VXI,"25,460",Petrol,Manual,2.31,"Miyapur, Hyderabad"
2019,Toyota Etios 1.4 GD,"95,000",Diesel,Manual,5.50,"L B Nagar, Hyderabad"
2012,Maruti Swift AMT ZXI,"51,802",Petrol,Automatic,4.06,"Miyapur, Hyderabad"
2020,Maruti S-Presso VXI 2019-2022,"76,807",Petrol,Manual,3.67,"Rangareddi, Hyderabad"
2013,Ford Ecosport 1.5 DV5 MT Titanium,"1,19,000",Diesel,Manual,4.45,"Peerzadiguda, Hyderabad"
2018,Hyundai Verna VTVT 1.6 SX Option,"86,958",Petrol,Manual,7.55,"Begumbazar, Hyderabad"
2023,Hyundai Exter SX Opt,"22,823",Petrol,Manual,9.50,"Gandhi Bhawan, Hyderabad"
2018,Maruti Swift AMT VDI,"68,000",Diesel,Automatic,6.25,"Peerzadiguda, Hyderabad"
2023,Hyundai i20 Magna BSVI,"49,803",Petrol,Manual,7.90,"Madhapur, Hyderabad"
2022,Skoda Slavia 1.0 TSI Ambition AT BSVI,"33,411",Petrol,Automatic,10.87,"Rangareddi, Hyderabad"
2011,Hyundai i20 Sportz Petrol,"89,311",Petrol,Manual,2.54,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2013,Honda Brio V MT,"37,000",Petrol,Manual,3.95,Hyderabad
2018,Hyundai i20 Petrol CVT Asta,"38,427",Petrol,Automatic,6.81,"Begumbazar, Hyderabad"
2016,BMW X1 xDrive 20d xLine,"67,787",Diesel,Automatic,18,"Somajiguda, Hyderabad"
2018,Toyota Etios Liva VXD,"59,966",Diesel,Manual,6.68,"Miyapur, Hyderabad"
2020,Hyundai Venue S,"62,000",Petrol,Manual,7.70,Hyderabad
2023,Citroen Aircross Turbo Plus 7 Seater,"10,057",Petrol,Manual,11.40,"Madhapur, Hyderabad"
2014,Honda City i DTEC V,"1,04,225",Diesel,Manual,4.80,"Nagole, Hyderabad"
2021,Skoda Kushaq 1.5 TSI Style DSG,"45,804",Petrol,Automatic,14.90,"Madhapur, Hyderabad"
2013,Maruti Wagon R LXI CNG,"95,929",CNG,Manual,3.04,"Uppal, Hyderabad"
2021,Renault KWID Climber 1.0 MT Opt,"12,015",Petrol,Manual,4.93,"Uppal, Hyderabad"
2019,Renault KWID 1.0 RXT Opt,"26,258",Petrol,Manual,3.93,"Uppal, Hyderabad"
2014,Nissan Terrano XE 85 PS,"63,881",Diesel,Manual,3.60,"Uppal, Hyderabad"
2021,Hyundai Venue SX Plus Turbo DCT,"21,896",Petrol,Automatic,10.72,"Kukatpally, Hyderabad"
2016,Maruti Alto 800 VXI,"26,155",Petrol,Manual,2.96,"Miyapur, Hyderabad"
2015,Hyundai Creta 1.6 CRDi SX,"85,000",Diesel,Manual,8.20,"Lb Nagar, Hyderabad"
2016,Renault KWID 1.0 AMT RXT,"64,962",Petrol,Automatic,2.74,"Miyapur, Hyderabad"
2017,Jeep Compass 2.0 Limited 4X4,"88,000",Diesel,Manual,11.50,"Madhapur, Hyderabad"
2018,Hyundai EON Era,"61,141",Petrol,Manual,3.09,"Uppal, Hyderabad"
2015,Hyundai i20 Sportz 1.2,"77,008",Petrol,Manual,4.56,"Rangareddi, Hyderabad"
2020,Maruti Alto 800 VXI,"31,823",Petrol,Manual,3.51,"Miyapur, Hyderabad"
2018,Hyundai Creta 1.6 E Plus,"91,362",Petrol,Manual,7.27,"Rangareddi, Hyderabad"
2015,Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,"60,246",Petrol,Automatic,5.14,"Begumbazar, Hyderabad"
2018,Honda Jazz 1.2 V AT i VTEC,"71,549",Petrol,Automatic,5.56,"Begumbazar, Hyderabad"
2023,Hyundai i20 N-Line N6 iMT,"10,093",Petrol,Manual,8.78,"Uppal, Hyderabad"
2023,MG Hector Plus Sharp Diesel MT,"58,000",Diesel,Manual,16.20,"Uppal, Hyderabad"
2015,BMW 3 Series 320d Luxury Line,"98,000",Diesel,Automatic,13.95,"Banjara Hills, Hyderabad"
2022,Maruti Brezza Zxi Plus,"30,183",Petrol,Manual,11.40,"Kukatpally, Hyderabad"
2019,Mahindra XUV300 W6 BSIV,"63,434",Petrol,Manual,7.60,"Uppal, Hyderabad"
2019,Hyundai Creta 1.6 SX Option,"56,000",Petrol,Manual,9.95,"Banjara Hills, Hyderabad"
2021,Tata Nexon XZA Plus AMT Diesel BSVI,"64,789",Diesel,Automatic,11,"Nagole, Hyderabad"
2023,Maruti Wagon R ZXI Plus Dual Tone,"23,038",Petrol,Manual,6.82,"Uppal, Hyderabad"
2022,Renault KWID CLIMBER AMT BSVI,"4,159",Petrol,Automatic,5.14,"Begumbazar, Hyderabad"
2018,Renault KWID Climber 1.0 MT,"38,834",Petrol,Manual,3.82,"Miyapur, Hyderabad"
2016,Maruti Celerio ZXI AT,"48,000",Petrol,Automatic,4.25,Hyderabad
2023,Maruti Vitara Brezza ZXI Plus AT Dual Tone,"11,632",Petrol,Automatic,14.73,"Kukatpally, Hyderabad"
2010,Hyundai i20 Petrol Magna,"76,643",Petrol,Manual,2.22,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2022,Maruti Swift Dzire Tour S (O),"86,000",Petrol,Manual,5.70,"Yakutpura, Hyderabad"
2020,Mercedes-Benz AMG C 63 Coupe,"44,000",Petrol,Automatic,35.25,"Madhapur, Hyderabad"
2016,Maruti Alto 800 LXI,"88,371",Petrol,Manual,2.33,"Rangareddi, Hyderabad"
2014,Maruti Swift Dzire VXI,"57,521",Petrol,Manual,4.12,"Miyapur, Hyderabad"
2019,Toyota Innova Crysta 2.4 GX MT BSIV,"87,000",Diesel,Manual,21,"Uppal, Hyderabad"
2015,Hyundai i20 Sportz 1.4 CRDi,"1,23,000",Diesel,Manual,5,"Peerzadiguda, Hyderabad"
2011,Maruti Wagon R VXI 1.2,"51,860",Petrol,Manual,2.67,"Miyapur, Hyderabad"
2019,Maruti Swift VXI,"1,16,175",Petrol,Manual,4.67,"Uppal, Hyderabad"
2016,Maruti Celerio ZXI,"84,207",Petrol,Manual,3.20,"Nagole, Hyderabad"
2017,Hyundai Grand i10 1.2 Kappa Sportz Option,"96,013",Petrol,Manual,4.24,"Rangareddi, Hyderabad"
2018,Tata Tigor 1.2 Revotron XZ,"53,454",Petrol,Manual,5.22,"Miyapur, Hyderabad"
2022,Land Rover Defender 2.0 110 HSE,"47,824",Petrol,Automatic,1.10 Crore,"Madhapur, Hyderabad"
2021,Kia Seltos HTK,"55,661",Petrol,Manual,9.97,"Kukatpally, Hyderabad"
2021,Maruti Wagon R CNG LXI Opt,"39,734",CNG,Manual,5.80,"Madhapur, Hyderabad"
2019,Ford Aspire 1.2 Ti-VCT Titanium,"21,354",Petrol,Manual,6.22,"Uppal, Hyderabad"
2020,Mahindra XUV300 W8 Diesel,"66,555",Diesel,Manual,10.42,"Kukatpally, Hyderabad"
2010,Audi Q5 2.0 TDI,"99,200",Diesel,Automatic,9.50,"Somajiguda, Hyderabad"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"45,546",Petrol,Automatic,9.25,"Alwal, Hyderabad"
2018,Maruti Swift AMT VDI,"73,000",Diesel,Automatic,6.10,"Lb Nagar, Hyderabad"
2020,Toyota Fortuner 2.8 2WD MT,"1,11,000",Diesel,Manual,36,"Lb Nagar, Hyderabad"
2022,Renault KWID Climber 1.0 MT,"9,648",Petrol,Manual,5.42,"Miyapur, Hyderabad"
2022,Hyundai i20 Asta Opt Diesel,"62,134",Diesel,Manual,9,"Nagole, Hyderabad"
2020,Maruti Swift VXI AMT,"69,970",Petrol,Automatic,5.50,"Begumbazar, Hyderabad"
2021,Maruti Swift VXI,"42,600",Petrol,Manual,5.99,"Vidyanagar, Hyderabad"
